Coluna1;year;env;location;rep;plot;gen;check;yield;plant;harvest;lat;lon;elev;row_id
1374;2018;S18_2DAR4;BvumbweDAR;1;28;S114054;No;1959;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1374
1375;2018;S18_2DAR4;BvumbweDAR;1;29;SC_EXPT1;No;1656;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1375
1376;2018;S18_2DAR4;BvumbweDAR;1;30;S107967;No;2225;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1376
1377;2018;S18_2DAR4;BvumbweDAR;2;31;EGRET;No;3471;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1377
1378;2018;S18_2DAR4;BvumbweDAR;2;32;NASOKO;Yes;3015;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1378
1379;2018;S18_2DAR4;BvumbweDAR;2;33;MAKSOY5N;No;1357;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1379
1380;2018;S18_2DAR4;BvumbweDAR;2;34;SCSENTINEL;No;2611;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1380
1381;2018;S18_2DAR4;BvumbweDAR;2;35;S107967;No;2593;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1381
1383;2018;S18_2DAR4;BvumbweDAR;2;37;TGx201416FM;No;2025;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1383
1384;2018;S18_2DAR4;BvumbweDAR;2;38;S114054;No;2495;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1384
1385;2018;S18_2DAR4;BvumbweDAR;2;39;IBIS2000;No;1224;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1385
1386;2018;S18_2DAR4;BvumbweDAR;2;40;S1150522;No;1808;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1386
1387;2018;S18_2DAR4;BvumbweDAR;2;41;SCS1;No;2259;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1387
1388;2018;S18_2DAR4;BvumbweDAR;2;42;TGx198762F;No;2287;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1388
1389;2018;S18_2DAR4;BvumbweDAR;2;43;DARS_CHITEDZE4;No;2241;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1389
1390;2018;S18_2DAR4;BvumbweDAR;2;44;Kaleya;No;2201;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1390
1391;2018;S18_2DAR4;BvumbweDAR;2;45;S1146525;No;1881;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1391
1394;2018;S18_2DAR4;BvumbweDAR;2;48;TIKOLORE;Yes;1944;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1394
1395;2018;S18_2DAR4;BvumbweDAR;2;49;SCSIGNAL;No;3246;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1395
1396;2018;S18_2DAR4;BvumbweDAR;2;50;SCSAGA;No;2328;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1396
1397;2018;S18_2DAR4;BvumbweDAR;2;51;Panorama29I;No;1860;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1397
1398;2018;S18_2DAR4;BvumbweDAR;2;52;SC_EXPT1;No;2819;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1398
1399;2018;S18_2DAR4;BvumbweDAR;2;53;CLARK63K;No;2679;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1399
1400;2018;S18_2DAR4;BvumbweDAR;2;54;Panorama358;No;2129;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1400
1401;2018;S18_2DAR4;BvumbweDAR;2;55;HERON;No;2761;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1401
1402;2018;S18_2DAR4;BvumbweDAR;2;56;MRIDINA;No;2979;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1402
1403;2018;S18_2DAR4;BvumbweDAR;2;57;Makwacha;Yes;2760;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1403
1404;2018;S18_2DAR4;BvumbweDAR;2;58;Panorama3;No;1818;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1404
1405;2018;S18_2DAR4;BvumbweDAR;2;59;Lukanga;No;2023;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1405
1406;2018;S18_2DAR4;BvumbweDAR;2;60;SSS500;No;1719;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1406
1407;2018;S18_2DAR4;BvumbweDAR;3;61;S114054;No;3575;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1407
1408;2018;S18_2DAR4;BvumbweDAR;3;62;MRIDINA;No;2470;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1408
1409;2018;S18_2DAR4;BvumbweDAR;3;63;SCSENTINEL;No;2941;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1409
1410;2018;S18_2DAR4;BvumbweDAR;3;64;Panorama29I;No;2040;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1410
1411;2018;S18_2DAR4;BvumbweDAR;3;65;S1146525;No;2252;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1411
1412;2018;S18_2DAR4;BvumbweDAR;3;66;DARS_CHITEDZE4;No;1762;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1412
1413;2018;S18_2DAR4;BvumbweDAR;3;67;MAKSOY5N;No;1049;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1413
1414;2018;S18_2DAR4;BvumbweDAR;3;68;SCSIGNAL;No;3954;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1414
1415;2018;S18_2DAR4;BvumbweDAR;3;69;IBIS2000;No;1882;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1415
1416;2018;S18_2DAR4;BvumbweDAR;3;70;Panorama3;No;1364;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1416
1417;2018;S18_2DAR4;BvumbweDAR;3;71;SC_EXPT1;No;3172;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1417
1418;2018;S18_2DAR4;BvumbweDAR;3;72;SCS1;No;3813;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1418
1419;2018;S18_2DAR4;BvumbweDAR;3;73;Dundee;No;3337;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1419
1420;2018;S18_2DAR4;BvumbweDAR;3;74;Lukanga;No;2986;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1420
1421;2018;S18_2DAR4;BvumbweDAR;3;75;S1187537;No;1945;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1421
1422;2018;S18_2DAR4;BvumbweDAR;3;76;Panorama358;No;1479;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1422
1423;2018;S18_2DAR4;BvumbweDAR;3;77;S107967;No;3084;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1423
1424;2018;S18_2DAR4;BvumbweDAR;3;78;S1150522;No;3238;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1424
1425;2018;S18_2DAR4;BvumbweDAR;3;79;TGx198762F;No;2007;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1425
1426;2018;S18_2DAR4;BvumbweDAR;3;80;SCSAGA;No;3431;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1426
1427;2018;S18_2DAR4;BvumbweDAR;3;81;NASOKO;Yes;2869;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1427
1428;2018;S18_2DAR4;BvumbweDAR;3;82;TIKOLORE;Yes;2398;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1428
1429;2018;S18_2DAR4;BvumbweDAR;3;83;Kaleya;No;2313;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1429
1430;2018;S18_2DAR4;BvumbweDAR;3;84;Makwacha;Yes;2178;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1430
1431;2018;S18_2DAR4;BvumbweDAR;3;85;HERON;No;2394;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1431
1432;2018;S18_2DAR4;BvumbweDAR;3;86;SCSPIKE;No;1531;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1432
1433;2018;S18_2DAR4;BvumbweDAR;3;87;EGRET;No;2488;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1433
1434;2018;S18_2DAR4;BvumbweDAR;3;88;SSS500;No;2137;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1434
1435;2018;S18_2DAR4;BvumbweDAR;3;89;TGx201416FM;No;2424;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1435
1436;2018;S18_2DAR4;BvumbweDAR;3;90;CLARK63K;No;2054;12/13/2018;5/25/2019;-15.921967;35.072683;1178;1436
1437;2018;S18_2GNA8;ChipataGNA;1;1;SCSIGNAL;No;2639;12/14/2018;05/10/2019;-13.637033;32.488033;952;1437
1438;2018;S18_2GNA8;ChipataGNA;1;2;MAKSOY5N;No;2001;12/14/2018;05/10/2019;-13.637033;32.488033;952;1438
1439;2018;S18_2GNA8;ChipataGNA;1;3;SSS500;No;1729;12/14/2018;05/10/2019;-13.637033;32.488033;952;1439
1441;2018;S18_2GNA8;ChipataGNA;1;5;HERON;No;1649;12/14/2018;05/10/2019;-13.637033;32.488033;952;1441
1442;2018;S18_2GNA8;ChipataGNA;1;6;S1187537;No;1860;12/14/2018;05/10/2019;-13.637033;32.488033;952;1442
1443;2018;S18_2GNA8;ChipataGNA;1;7;S1150522;No;1801;12/14/2018;05/10/2019;-13.637033;32.488033;952;1443
1444;2018;S18_2GNA8;ChipataGNA;1;8;Panorama358;No;1171;12/14/2018;05/10/2019;-13.637033;32.488033;952;1444
1445;2018;S18_2GNA8;ChipataGNA;1;9;TGx201416FM;No;2469;12/14/2018;05/10/2019;-13.637033;32.488033;952;1445
1446;2018;S18_2GNA8;ChipataGNA;1;10;MRIDINA;No;2369;12/14/2018;05/10/2019;-13.637033;32.488033;952;1446
1447;2018;S18_2GNA8;ChipataGNA;1;11;SCSENTINEL;No;2372;12/14/2018;05/10/2019;-13.637033;32.488033;952;1447
1448;2018;S18_2GNA8;ChipataGNA;1;12;EGRET;No;2130;12/14/2018;05/10/2019;-13.637033;32.488033;952;1448
1449;2018;S18_2GNA8;ChipataGNA;1;13;KNSOY006Gazelle;No;2294;12/14/2018;05/10/2019;-13.637033;32.488033;952;1449
1450;2018;S18_2GNA8;ChipataGNA;1;14;S1146525;No;2085;12/14/2018;05/10/2019;-13.637033;32.488033;952;1450
1451;2018;S18_2GNA8;ChipataGNA;1;15;IBIS2000;No;1983;12/14/2018;05/10/2019;-13.637033;32.488033;952;1451
1452;2018;S18_2GNA8;ChipataGNA;1;16;BlackHawk;No;1467;12/14/2018;05/10/2019;-13.637033;32.488033;952;1452
1453;2018;S18_2GNA8;ChipataGNA;1;17;S114054;No;2512;12/14/2018;05/10/2019;-13.637033;32.488033;952;1453
1454;2018;S18_2GNA8;ChipataGNA;1;18;Kaleya;No;2612;12/14/2018;05/10/2019;-13.637033;32.488033;952;1454
1455;2018;S18_2GNA8;ChipataGNA;1;19;TIKOLORE;Yes;2577;12/14/2018;05/10/2019;-13.637033;32.488033;952;1455
1456;2018;S18_2GNA8;ChipataGNA;1;20;SC_EXPT1;No;2717;12/14/2018;05/10/2019;-13.637033;32.488033;952;1456
1457;2018;S18_2GNA8;ChipataGNA;1;21;Dundee;No;1919;12/14/2018;05/10/2019;-13.637033;32.488033;952;1457
1458;2018;S18_2GNA8;ChipataGNA;1;22;DARS_CHITEDZE4;No;2674;12/14/2018;05/10/2019;-13.637033;32.488033;952;1458
1459;2018;S18_2GNA8;ChipataGNA;1;23;Panorama3;No;2388;12/14/2018;05/10/2019;-13.637033;32.488033;952;1459
1460;2018;S18_2GNA8;ChipataGNA;1;24;NASOKO;Yes;2472;12/14/2018;05/10/2019;-13.637033;32.488033;952;1460
1461;2018;S18_2GNA8;ChipataGNA;1;25;Makwacha;Yes;2707;12/14/2018;05/10/2019;-13.637033;32.488033;952;1461
1462;2018;S18_2GNA8;ChipataGNA;1;26;SCSAGA;No;2895;12/14/2018;05/10/2019;-13.637033;32.488033;952;1462
1463;2018;S18_2GNA8;ChipataGNA;1;27;SCSPIKE;No;2443;12/14/2018;05/10/2019;-13.637033;32.488033;952;1463
1464;2018;S18_2GNA8;ChipataGNA;1;28;Lukanga;No;1325;12/14/2018;05/10/2019;-13.637033;32.488033;952;1464
1465;2018;S18_2GNA8;ChipataGNA;1;29;Panorama29I;No;2029;12/14/2018;05/10/2019;-13.637033;32.488033;952;1465
1466;2018;S18_2GNA8;ChipataGNA;1;30;S107967;No;2912;12/14/2018;05/10/2019;-13.637033;32.488033;952;1466
1467;2018;S18_2GNA8;ChipataGNA;2;31;MRIDINA;No;3144;12/14/2018;05/10/2019;-13.637033;32.488033;952;1467
1468;2018;S18_2GNA8;ChipataGNA;2;32;TIKOLORE;Yes;2778;12/14/2018;05/10/2019;-13.637033;32.488033;952;1468
1469;2018;S18_2GNA8;ChipataGNA;2;33;SCSAGA;No;2543;12/14/2018;05/10/2019;-13.637033;32.488033;952;1469
1470;2018;S18_2GNA8;ChipataGNA;2;34;NASOKO;Yes;3053;12/14/2018;05/10/2019;-13.637033;32.488033;952;1470
1471;2018;S18_2GNA8;ChipataGNA;2;35;HERON;No;1950;12/14/2018;05/10/2019;-13.637033;32.488033;952;1471
1472;2018;S18_2GNA8;ChipataGNA;2;36;Kaleya;No;2716;12/14/2018;05/10/2019;-13.637033;32.488033;952;1472
1474;2018;S18_2GNA8;ChipataGNA;2;38;SCSIGNAL;No;3470;12/14/2018;05/10/2019;-13.637033;32.488033;952;1474
1475;2018;S18_2GNA8;ChipataGNA;2;39;IBIS2000;No;1638;12/14/2018;05/10/2019;-13.637033;32.488033;952;1475
1476;2018;S18_2GNA8;ChipataGNA;2;40;Makwacha;Yes;2775;12/14/2018;05/10/2019;-13.637033;32.488033;952;1476
1477;2018;S18_2GNA8;ChipataGNA;2;41;Panorama358;No;2052;12/14/2018;05/10/2019;-13.637033;32.488033;952;1477
1478;2018;S18_2GNA8;ChipataGNA;2;42;Panorama29I;No;1382;12/14/2018;05/10/2019;-13.637033;32.488033;952;1478
1479;2018;S18_2GNA8;ChipataGNA;2;43;EGRET;No;2107;12/14/2018;05/10/2019;-13.637033;32.488033;952;1479
1481;2018;S18_2GNA8;ChipataGNA;2;45;SSS500;No;1631;12/14/2018;05/10/2019;-13.637033;32.488033;952;1481
1482;2018;S18_2GNA8;ChipataGNA;2;46;MAKSOY5N;No;3084;12/14/2018;05/10/2019;-13.637033;32.488033;952;1482
1483;2018;S18_2GNA8;ChipataGNA;2;47;S1150522;No;2535;12/14/2018;05/10/2019;-13.637033;32.488033;952;1483
1484;2018;S18_2GNA8;ChipataGNA;2;48;KNSOY006Gazelle;No;2573;12/14/2018;05/10/2019;-13.637033;32.488033;952;1484
1485;2018;S18_2GNA8;ChipataGNA;2;49;S114054;No;2424;12/14/2018;05/10/2019;-13.637033;32.488033;952;1485
1486;2018;S18_2GNA8;ChipataGNA;2;50;Dundee;No;1476;12/14/2018;05/10/2019;-13.637033;32.488033;952;1486
1487;2018;S18_2GNA8;ChipataGNA;2;51;SC_EXPT1;No;2546;12/14/2018;05/10/2019;-13.637033;32.488033;952;1487
1488;2018;S18_2GNA8;ChipataGNA;2;52;Lukanga;No;2851;12/14/2018;05/10/2019;-13.637033;32.488033;952;1488
1489;2018;S18_2GNA8;ChipataGNA;2;53;Panorama3;No;2093;12/14/2018;05/10/2019;-13.637033;32.488033;952;1489
1490;2018;S18_2GNA8;ChipataGNA;2;54;TGx201416FM;No;3069;12/14/2018;05/10/2019;-13.637033;32.488033;952;1490
1491;2018;S18_2GNA8;ChipataGNA;2;55;S1146525;No;3044;12/14/2018;05/10/2019;-13.637033;32.488033;952;1491
1492;2018;S18_2GNA8;ChipataGNA;2;56;TGx198762F;No;2863;12/14/2018;05/10/2019;-13.637033;32.488033;952;1492
1494;2018;S18_2GNA8;ChipataGNA;2;58;S1187537;No;2656;12/14/2018;05/10/2019;-13.637033;32.488033;952;1494
1495;2018;S18_2GNA8;ChipataGNA;2;59;SCSPIKE;No;2621;12/14/2018;05/10/2019;-13.637033;32.488033;952;1495
1496;2018;S18_2GNA8;ChipataGNA;2;60;BlackHawk;No;1566;12/14/2018;05/10/2019;-13.637033;32.488033;952;1496
1497;2018;S18_2GNA8;ChipataGNA;3;61;TGx198762F;No;3042;12/14/2018;05/10/2019;-13.637033;32.488033;952;1497
1498;2018;S18_2GNA8;ChipataGNA;3;62;S114054;No;2277;12/14/2018;05/10/2019;-13.637033;32.488033;952;1498
1499;2018;S18_2GNA8;ChipataGNA;3;63;EGRET;No;1765;12/14/2018;05/10/2019;-13.637033;32.488033;952;1499
1500;2018;S18_2GNA8;ChipataGNA;3;64;NASOKO;Yes;3251;12/14/2018;05/10/2019;-13.637033;32.488033;952;1500
1501;2018;S18_2GNA8;ChipataGNA;3;65;TGx201416FM;No;3168;12/14/2018;05/10/2019;-13.637033;32.488033;952;1501
1502;2018;S18_2GNA8;ChipataGNA;3;66;SSS500;No;1796;12/14/2018;05/10/2019;-13.637033;32.488033;952;1502
1503;2018;S18_2GNA8;ChipataGNA;3;67;Lukanga;No;1970;12/14/2018;05/10/2019;-13.637033;32.488033;952;1503
1504;2018;S18_2GNA8;ChipataGNA;3;68;S1187537;No;2143;12/14/2018;05/10/2019;-13.637033;32.488033;952;1504
1505;2018;S18_2GNA8;ChipataGNA;3;69;KNSOY006Gazelle;No;2123;12/14/2018;05/10/2019;-13.637033;32.488033;952;1505
1506;2018;S18_2GNA8;ChipataGNA;3;70;Kaleya;No;2867;12/14/2018;05/10/2019;-13.637033;32.488033;952;1506
1507;2018;S18_2GNA8;ChipataGNA;3;71;MRIDINA;No;2659;12/14/2018;05/10/2019;-13.637033;32.488033;952;1507
1508;2018;S18_2GNA8;ChipataGNA;3;72;S107967;No;3171;12/14/2018;05/10/2019;-13.637033;32.488033;952;1508
1509;2018;S18_2GNA8;ChipataGNA;3;73;BlackHawk;No;1552;12/14/2018;05/10/2019;-13.637033;32.488033;952;1509
1510;2018;S18_2GNA8;ChipataGNA;3;74;S1146525;No;3248;12/14/2018;05/10/2019;-13.637033;32.488033;952;1510
1511;2018;S18_2GNA8;ChipataGNA;3;75;Dundee;No;2424;12/14/2018;05/10/2019;-13.637033;32.488033;952;1511
1512;2018;S18_2GNA8;ChipataGNA;3;76;Makwacha;Yes;2510;12/14/2018;05/10/2019;-13.637033;32.488033;952;1512
1513;2018;S18_2GNA8;ChipataGNA;3;77;MAKSOY5N;No;2646;12/14/2018;05/10/2019;-13.637033;32.488033;952;1513
1514;2018;S18_2GNA8;ChipataGNA;3;78;Panorama358;No;1422;12/14/2018;05/10/2019;-13.637033;32.488033;952;1514
1515;2018;S18_2GNA8;ChipataGNA;3;79;SC_EXPT1;No;2213;12/14/2018;05/10/2019;-13.637033;32.488033;952;1515
1516;2018;S18_2GNA8;ChipataGNA;3;80;SCSAGA;No;2207;12/14/2018;05/10/2019;-13.637033;32.488033;952;1516
1517;2018;S18_2GNA8;ChipataGNA;3;81;Panorama29I;No;1854;12/14/2018;05/10/2019;-13.637033;32.488033;952;1517
1518;2018;S18_2GNA8;ChipataGNA;3;82;SCSENTINEL;No;2488;12/14/2018;05/10/2019;-13.637033;32.488033;952;1518
1519;2018;S18_2GNA8;ChipataGNA;3;83;Panorama3;No;1569;12/14/2018;05/10/2019;-13.637033;32.488033;952;1519
1521;2018;S18_2GNA8;ChipataGNA;3;85;SCSIGNAL;No;3170;12/14/2018;05/10/2019;-13.637033;32.488033;952;1521
1522;2018;S18_2GNA8;ChipataGNA;3;86;SCSPIKE;No;2697;12/14/2018;05/10/2019;-13.637033;32.488033;952;1522
1523;2018;S18_2GNA8;ChipataGNA;3;87;IBIS2000;No;1259;12/14/2018;05/10/2019;-13.637033;32.488033;952;1523
1524;2018;S18_2GNA8;ChipataGNA;3;88;S1150522;No;2586;12/14/2018;05/10/2019;-13.637033;32.488033;952;1524
1525;2018;S18_2GNA8;ChipataGNA;3;89;HERON;No;1770;12/14/2018;05/10/2019;-13.637033;32.488033;952;1525
1526;2018;S18_2GNA8;ChipataGNA;3;90;DARS_CHITEDZE4;No;3367;12/14/2018;05/10/2019;-13.637033;32.488033;952;1526
1528;2018;S18_2HFA7;LisungwiHFA;1;2;Makwacha;Yes;2639;12/07/2018;4/27/2019;-14.216667;33.7;1156;1528
1529;2018;S18_2HFA7;LisungwiHFA;1;3;TGx201416FM;No;2192;12/07/2018;4/27/2019;-14.216667;33.7;1156;1529
1530;2018;S18_2HFA7;LisungwiHFA;1;4;SCSAGA;No;3888;12/07/2018;4/27/2019;-14.216667;33.7;1156;1530
1531;2018;S18_2HFA7;LisungwiHFA;1;5;DARS_CHITEDZE4;No;3766;12/07/2018;4/27/2019;-14.216667;33.7;1156;1531
1532;2018;S18_2HFA7;LisungwiHFA;1;6;TGx198762F;No;3333;12/07/2018;4/27/2019;-14.216667;33.7;1156;1532
1533;2018;S18_2HFA7;LisungwiHFA;1;7;Panorama3;No;2946;12/07/2018;4/27/2019;-14.216667;33.7;1156;1533
1534;2018;S18_2HFA7;LisungwiHFA;1;8;EGRET;No;1868;12/07/2018;4/27/2019;-14.216667;33.7;1156;1534
1535;2018;S18_2HFA7;LisungwiHFA;1;9;S1146525;No;3502;12/07/2018;4/27/2019;-14.216667;33.7;1156;1535
1536;2018;S18_2HFA7;LisungwiHFA;1;10;SSS500;No;1845;12/07/2018;4/27/2019;-14.216667;33.7;1156;1536
1537;2018;S18_2HFA7;LisungwiHFA;1;11;S107967;No;3280;12/07/2018;4/27/2019;-14.216667;33.7;1156;1537
1538;2018;S18_2HFA7;LisungwiHFA;1;12;IBIS2000;No;2064;12/07/2018;4/27/2019;-14.216667;33.7;1156;1538
1539;2018;S18_2HFA7;LisungwiHFA;1;13;Panorama29I;No;2217;12/07/2018;4/27/2019;-14.216667;33.7;1156;1539
1540;2018;S18_2HFA7;LisungwiHFA;1;14;S1150522;No;4074;12/07/2018;4/27/2019;-14.216667;33.7;1156;1540
1541;2018;S18_2HFA7;LisungwiHFA;1;15;SC_EXPT1;No;4230;12/07/2018;4/27/2019;-14.216667;33.7;1156;1541
1542;2018;S18_2HFA7;LisungwiHFA;1;16;SCSPIKE;No;3739;12/07/2018;4/27/2019;-14.216667;33.7;1156;1542
1543;2018;S18_2HFA7;LisungwiHFA;1;17;NASOKO;Yes;2926;12/07/2018;4/27/2019;-14.216667;33.7;1156;1543
1544;2018;S18_2HFA7;LisungwiHFA;1;18;S114054;No;3303;12/07/2018;4/27/2019;-14.216667;33.7;1156;1544
1545;2018;S18_2HFA7;LisungwiHFA;1;19;Lukanga;No;3003;12/07/2018;4/27/2019;-14.216667;33.7;1156;1545
1546;2018;S18_2HFA7;LisungwiHFA;1;20;S1187537;No;3378;12/07/2018;4/27/2019;-14.216667;33.7;1156;1546
1548;2018;S18_2HFA7;LisungwiHFA;1;22;Dundee;No;2949;12/07/2018;4/27/2019;-14.216667;33.7;1156;1548
1549;2018;S18_2HFA7;LisungwiHFA;1;23;Panorama358;No;1843;12/07/2018;4/27/2019;-14.216667;33.7;1156;1549
1551;2018;S18_2HFA7;LisungwiHFA;1;25;BlackHawk;No;922;12/07/2018;4/27/2019;-14.216667;33.7;1156;1551
1553;2018;S18_2HFA7;LisungwiHFA;1;27;HERON;No;3013;12/07/2018;4/27/2019;-14.216667;33.7;1156;1553
1554;2018;S18_2HFA7;LisungwiHFA;1;28;KNSOY006Gazelle;No;2578;12/07/2018;4/27/2019;-14.216667;33.7;1156;1554
1555;2018;S18_2HFA7;LisungwiHFA;1;29;TIKOLORE;Yes;3526;12/07/2018;4/27/2019;-14.216667;33.7;1156;1555
1556;2018;S18_2HFA7;LisungwiHFA;1;30;MRIDINA;No;2560;12/07/2018;4/27/2019;-14.216667;33.7;1156;1556
1557;2018;S18_2HFA7;LisungwiHFA;2;31;Panorama29I;No;2619;12/07/2018;4/27/2019;-14.216667;33.7;1156;1557
1558;2018;S18_2HFA7;LisungwiHFA;2;32;SCSENTINEL;No;3212;12/07/2018;4/27/2019;-14.216667;33.7;1156;1558
1559;2018;S18_2HFA7;LisungwiHFA;2;33;EGRET;No;2586;12/07/2018;4/27/2019;-14.216667;33.7;1156;1559
1560;2018;S18_2HFA7;LisungwiHFA;2;34;SCSAGA;No;4064;12/07/2018;4/27/2019;-14.216667;33.7;1156;1560
1561;2018;S18_2HFA7;LisungwiHFA;2;35;Panorama358;No;2423;12/07/2018;4/27/2019;-14.216667;33.7;1156;1561
1562;2018;S18_2HFA7;LisungwiHFA;2;36;TIKOLORE;Yes;2966;12/07/2018;4/27/2019;-14.216667;33.7;1156;1562
1564;2018;S18_2HFA7;LisungwiHFA;2;38;S107967;No;3510;12/07/2018;4/27/2019;-14.216667;33.7;1156;1564
1565;2018;S18_2HFA7;LisungwiHFA;2;39;TGx201416FM;No;2212;12/07/2018;4/27/2019;-14.216667;33.7;1156;1565
1566;2018;S18_2HFA7;LisungwiHFA;2;40;SCSPIKE;No;3123;12/07/2018;4/27/2019;-14.216667;33.7;1156;1566
1567;2018;S18_2HFA7;LisungwiHFA;2;41;MAKSOY5N;No;2224;12/07/2018;4/27/2019;-14.216667;33.7;1156;1567
1568;2018;S18_2HFA7;LisungwiHFA;2;42;Panorama3;No;2182;12/07/2018;4/27/2019;-14.216667;33.7;1156;1568
1569;2018;S18_2HFA7;LisungwiHFA;2;43;NASOKO;Yes;3299;12/07/2018;4/27/2019;-14.216667;33.7;1156;1569
1570;2018;S18_2HFA7;LisungwiHFA;2;44;SCSIGNAL;No;3866;12/07/2018;4/27/2019;-14.216667;33.7;1156;1570
1571;2018;S18_2HFA7;LisungwiHFA;2;45;IBIS2000;No;3518;12/07/2018;4/27/2019;-14.216667;33.7;1156;1571
1572;2018;S18_2HFA7;LisungwiHFA;2;46;KNSOY006Gazelle;No;2765;12/07/2018;4/27/2019;-14.216667;33.7;1156;1572
1573;2018;S18_2HFA7;LisungwiHFA;2;47;S1146525;No;4629;12/07/2018;4/27/2019;-14.216667;33.7;1156;1573
1574;2018;S18_2HFA7;LisungwiHFA;2;48;S1187537;No;3941;12/07/2018;4/27/2019;-14.216667;33.7;1156;1574
1575;2018;S18_2HFA7;LisungwiHFA;2;49;BlackHawk;No;2224;12/07/2018;4/27/2019;-14.216667;33.7;1156;1575
1576;2018;S18_2HFA7;LisungwiHFA;2;50;S1150522;No;3518;12/07/2018;4/27/2019;-14.216667;33.7;1156;1576
1577;2018;S18_2HFA7;LisungwiHFA;2;51;S114054;No;3187;12/07/2018;4/27/2019;-14.216667;33.7;1156;1577
1578;2018;S18_2HFA7;LisungwiHFA;2;52;Makwacha;Yes;2949;12/07/2018;4/27/2019;-14.216667;33.7;1156;1578
1579;2018;S18_2HFA7;LisungwiHFA;2;53;TGx198762F;No;2966;12/07/2018;4/27/2019;-14.216667;33.7;1156;1579
1580;2018;S18_2HFA7;LisungwiHFA;2;54;HERON;No;2413;12/07/2018;4/27/2019;-14.216667;33.7;1156;1580
1581;2018;S18_2HFA7;LisungwiHFA;2;55;SC_EXPT1;No;4776;12/07/2018;4/27/2019;-14.216667;33.7;1156;1581
1582;2018;S18_2HFA7;LisungwiHFA;2;56;SSS500;No;2949;12/07/2018;4/27/2019;-14.216667;33.7;1156;1582
1583;2018;S18_2HFA7;LisungwiHFA;2;57;Lukanga;No;2916;12/07/2018;4/27/2019;-14.216667;33.7;1156;1583
1584;2018;S18_2HFA7;LisungwiHFA;2;58;MRIDINA;No;2627;12/07/2018;4/27/2019;-14.216667;33.7;1156;1584
1585;2018;S18_2HFA7;LisungwiHFA;2;59;Dundee;No;3530;12/07/2018;4/27/2019;-14.216667;33.7;1156;1585
1586;2018;S18_2HFA7;LisungwiHFA;2;60;DARS_CHITEDZE4;No;2774;12/07/2018;4/27/2019;-14.216667;33.7;1156;1586
