year;env;location;rep;plot;gen;check;yield;plant;harvest;lat;lon;elev;row_id
2023;S23_2_MW_GNA1;ChipataGNA;2;40;TGx201449FZ;No;1882.81;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6474
2023;S23_2_MW_GNA1;ChipataGNA;2;41;TGx201452GZ;No;2492.4;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6475
2023;S23_2_MW_GNA1;ChipataGNA;2;42;TGx200235FM;No;2218.79;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6476
2023;S23_2_MW_GNA1;ChipataGNA;2;43;Mwenezi;No;2113.91;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6477
2023;S23_2_MW_GNA1;ChipataGNA;2;44;TGx205315FZ;No;2062.07;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6478
2023;S23_2_MW_GNA1;ChipataGNA;2;45;Opal;No;1845.54;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6479
2023;S23_2_MW_GNA1;ChipataGNA;2;46;Lukanga;No;2120.97;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6480
2023;S23_2_MW_GNA1;ChipataGNA;2;47;TGx203353GZ;No;1958.97;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6481
2023;S23_2_MW_GNA1;ChipataGNA;2;48;TGx20145GM;No;2005.56;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6482
2023;S23_2_MW_GNA1;ChipataGNA;2;49;TGx201416FM;No;2628.27;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6483
2023;S23_2_MW_GNA1;ChipataGNA;2;50;TGx203376GZ;No;2680.22;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6484
2023;S23_2_MW_GNA1;ChipataGNA;2;51;TGx203392GZ;No;3163.81;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6485
2023;S23_2_MW_GNA1;ChipataGNA;2;52;TGx2000305GZ;No;2623.45;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6486
2023;S23_2_MW_GNA1;ChipataGNA;2;53;TGx209014FZ;No;2942.07;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6487
2023;S23_2_MW_GNA1;ChipataGNA;2;54;TGx203391GZ;No;2371.38;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6488
2023;S23_2_MW_GNA1;ChipataGNA;2;55;TGx201421FM;No;1876.57;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6489
2023;S23_2_MW_GNA1;ChipataGNA;2;56;TGx199122F;No;2008.09;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6490
2023;S23_2_MW_GNA1;ChipataGNA;2;57;SCSERENADE;No;2767.3;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6491
2023;S23_2_MW_GNA1;ChipataGNA;2;58;Lundi;No;2217.13;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6492
2023;S23_2_MW_GNA1;ChipataGNA;2;59;TGx203395GZ;No;2079.83;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6493
2023;S23_2_MW_GNA1;ChipataGNA;2;60;TGx203395GZ;No;2989.2;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6494
2023;S23_2_MW_GNA1;ChipataGNA;3;61;TGx201452GZ;No;2398.8;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6495
2023;S23_2_MW_GNA1;ChipataGNA;3;63;TGx20023FM;No;2103.87;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6497
2023;S23_2_MW_GNA1;ChipataGNA;3;64;Lundi;No;2306.4;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6498
2023;S23_2_MW_GNA1;ChipataGNA;3;65;Lukanga;No;1798;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6499
2023;S23_2_MW_GNA1;ChipataGNA;3;66;TGx2000305GZ;No;2129.8;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6500
2023;S23_2_MW_GNA1;ChipataGNA;3;67;TGx200124FM;No;2026.81;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6501
2023;S23_2_MW_GNA1;ChipataGNA;3;68;TGx203395GZ;No;2581.3;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6502
2023;S23_2_MW_GNA1;ChipataGNA;3;69;SCSPIKE;No;2322.41;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6503
2023;S23_2_MW_GNA1;ChipataGNA;3;70;TGx203353GZ;No;2283.19;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6504
2023;S23_2_MW_GNA1;ChipataGNA;3;71;TGx201421FM;No;1855.74;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6505
2023;S23_2_MW_GNA1;ChipataGNA;3;72;TGx199122F;No;1861.99;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6506
2023;S23_2_MW_GNA1;ChipataGNA;3;73;TGx20029FM;No;2110.97;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6507
2023;S23_2_MW_GNA1;ChipataGNA;3;74;TGx2023301GZ;No;2171;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6508
2023;S23_2_MW_GNA1;ChipataGNA;3;75;TGx200235FM;No;2710.34;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6509
2023;S23_2_MW_GNA1;ChipataGNA;3;76;TGx203392GZ;No;2061.09;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6510
2023;S23_2_MW_GNA1;ChipataGNA;3;77;Mwenezi;No;1319.72;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6511
2023;S23_2_MW_GNA1;ChipataGNA;3;78;TGx201449FZ;No;2058.4;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6512
2023;S23_2_MW_GNA1;ChipataGNA;3;79;SCSAFARI;No;2606.46;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6513
2023;S23_2_MW_GNA1;ChipataGNA;3;80;TGx203376GZ;No;2735.37;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6514
2023;S23_2_MW_GNA1;ChipataGNA;3;81;TGx209014FZ;No;2322.74;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6515
2023;S23_2_MW_GNA1;ChipataGNA;3;82;TGx203395GZ;No;2388.29;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6516
2023;S23_2_MW_GNA1;ChipataGNA;3;83;TGx205315FZ;No;1581.31;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6517
2023;S23_2_MW_GNA1;ChipataGNA;3;84;TIKOLORE;No;1145.23;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6518
2023;S23_2_MW_GNA1;ChipataGNA;3;85;TGx20145GM;No;2494.98;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6519
2023;S23_2_MW_GNA1;ChipataGNA;3;86;Opal;No;2408.66;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6520
2023;S23_2_MW_GNA1;ChipataGNA;3;87;SCSERENADE;No;2258.42;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6521
2023;S23_2_MW_GNA1;ChipataGNA;3;88;TGx201416FM;No;2762.83;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6522
2023;S23_2_MW_GNA1;ChipataGNA;3;89;TGx200111DM;No;1812.74;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6523
2023;S23_2_MW_GNA1;ChipataGNA;3;90;TGx20023DM;No;1536.59;01/02/2024;05/01/2024;-13.63142;32.54423;1004;6524
2023;S23_2_MW_ILL1;NchaloILL;1;1;TGx203395GZ;No;300;3/31/2024;7/19/2024;-16.254;34.8945;64;6525
2023;S23_2_MW_ILL1;NchaloILL;1;2;TGx20023DM;No;133.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6526
2023;S23_2_MW_ILL1;NchaloILL;1;3;TGx200124FM;No;300;3/31/2024;7/19/2024;-16.254;34.8945;64;6527
2023;S23_2_MW_ILL1;NchaloILL;1;4;TIKOLORE;No;1133.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6528
2023;S23_2_MW_ILL1;NchaloILL;1;5;Lundi;No;1266.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6529
2023;S23_2_MW_ILL1;NchaloILL;1;6;Bimha;No;766.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6530
2023;S23_2_MW_ILL1;NchaloILL;1;7;SCSAFARI;No;366.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6531
2023;S23_2_MW_ILL1;NchaloILL;1;8;TGx203392GZ;No;366.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6532
2023;S23_2_MW_ILL1;NchaloILL;1;9;TGx20145GM;No;833.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6533
2023;S23_2_MW_ILL1;NchaloILL;1;11;TGx20029FM;No;533.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6535
2023;S23_2_MW_ILL1;NchaloILL;1;13;TGx203391GZ;No;1500;3/31/2024;7/19/2024;-16.254;34.8945;64;6537
2023;S23_2_MW_ILL1;NchaloILL;1;14;Lukanga;No;1633.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6538
2023;S23_2_MW_ILL1;NchaloILL;1;15;SCSERENADE;No;1333.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6539
2023;S23_2_MW_ILL1;NchaloILL;1;17;Opal;No;666.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6541
2023;S23_2_MW_ILL1;NchaloILL;1;18;TGx203395GZ;No;733.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6542
2023;S23_2_MW_ILL1;NchaloILL;1;19;TGx201421FM;No;1100;3/31/2024;7/19/2024;-16.254;34.8945;64;6543
2023;S23_2_MW_ILL1;NchaloILL;1;20;TGx199122F;No;1200;3/31/2024;7/19/2024;-16.254;34.8945;64;6544
2023;S23_2_MW_ILL1;NchaloILL;1;21;Pan1867;No;;3/31/2024;;-16.254;34.8945;64;6545
2023;S23_2_MW_ILL1;NchaloILL;1;22;TGx2023301GZ;No;1366.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6546
2023;S23_2_MW_ILL1;NchaloILL;1;23;TGx2000305GZ;No;1700;3/31/2024;7/19/2024;-16.254;34.8945;64;6547
2023;S23_2_MW_ILL1;NchaloILL;1;24;TGx200235FM;No;2033.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6548
2023;S23_2_MW_ILL1;NchaloILL;1;25;TGx201449FZ;No;1066.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6549
2023;S23_2_MW_ILL1;NchaloILL;1;26;Mwenezi;No;1533.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6550
2023;S23_2_MW_ILL1;NchaloILL;1;27;TGx20206GZ;No;1000;3/31/2024;7/19/2024;-16.254;34.8945;64;6551
2023;S23_2_MW_ILL1;NchaloILL;1;28;TGx203353GZ;No;1133.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6552
2023;S23_2_MW_ILL1;NchaloILL;1;29;SCSPIKE;No;1033.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6553
2023;S23_2_MW_ILL1;NchaloILL;1;30;TGx200111DM;No;1400;3/31/2024;7/19/2024;-16.254;34.8945;64;6554
2023;S23_2_MW_ILL1;NchaloILL;1;31;TGx209014FZ;No;900;3/31/2024;7/19/2024;-16.254;34.8945;64;6555
2023;S23_2_MW_ILL1;NchaloILL;1;32;TGx205315FZ;No;500;3/31/2024;7/19/2024;-16.254;34.8945;64;6556
2023;S23_2_MW_ILL1;NchaloILL;1;33;TGx20023FM;No;1300;3/31/2024;7/19/2024;-16.254;34.8945;64;6557
2023;S23_2_MW_ILL1;NchaloILL;2;34;SCSPIKE;No;733.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6558
2023;S23_2_MW_ILL1;NchaloILL;2;35;TGx20023FM;No;700;3/31/2024;7/19/2024;-16.254;34.8945;64;6559
2023;S23_2_MW_ILL1;NchaloILL;2;36;Lukanga;No;1766.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6560
2023;S23_2_MW_ILL1;NchaloILL;2;38;Opal;No;500;3/31/2024;7/19/2024;-16.254;34.8945;64;6562
2023;S23_2_MW_ILL1;NchaloILL;2;39;TIKOLORE;No;1366.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6563
2023;S23_2_MW_ILL1;NchaloILL;2;40;TGx200111DM;No;833.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6564
2023;S23_2_MW_ILL1;NchaloILL;2;41;SCSERENADE;No;533.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6565
2023;S23_2_MW_ILL1;NchaloILL;2;42;Bimha;No;433.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6566
2023;S23_2_MW_ILL1;NchaloILL;2;43;TGx205315FZ;No;766.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6567
2023;S23_2_MW_ILL1;NchaloILL;2;44;TGx201421FM;No;1600;3/31/2024;7/19/2024;-16.254;34.8945;64;6568
2023;S23_2_MW_ILL1;NchaloILL;2;45;TGx20029FM;No;1033.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6569
2023;S23_2_MW_ILL1;NchaloILL;2;46;TGx199122F;No;1266.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6570
2023;S23_2_MW_ILL1;NchaloILL;2;48;TGx201416FM;No;1500;3/31/2024;7/19/2024;-16.254;34.8945;64;6572
2023;S23_2_MW_ILL1;NchaloILL;2;49;TGx203391GZ;No;1333.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6573
2023;S23_2_MW_ILL1;NchaloILL;2;50;Pan1867;No;;3/31/2024;;-16.254;34.8945;64;6574
2023;S23_2_MW_ILL1;NchaloILL;2;51;TGx201449FZ;No;966.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6575
2023;S23_2_MW_ILL1;NchaloILL;2;52;SCSAFARI;No;566.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6576
2023;S23_2_MW_ILL1;NchaloILL;2;53;Lundi;No;766.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6577
2023;S23_2_MW_ILL1;NchaloILL;2;54;TGx203353GZ;No;600;3/31/2024;7/19/2024;-16.254;34.8945;64;6578
2023;S23_2_MW_ILL1;NchaloILL;2;55;TGx2000305GZ;No;1700;3/31/2024;7/19/2024;-16.254;34.8945;64;6579
2023;S23_2_MW_ILL1;NchaloILL;2;56;TGx203392GZ;No;1033.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6580
2023;S23_2_MW_ILL1;NchaloILL;2;57;TGx203395GZ;No;800;3/31/2024;7/19/2024;-16.254;34.8945;64;6581
2023;S23_2_MW_ILL1;NchaloILL;2;58;TGx209014FZ;No;900;3/31/2024;7/19/2024;-16.254;34.8945;64;6582
2023;S23_2_MW_ILL1;NchaloILL;2;59;TGx2023301GZ;No;900;3/31/2024;7/19/2024;-16.254;34.8945;64;6583
2023;S23_2_MW_ILL1;NchaloILL;2;60;TGx20023DM;No;1300;3/31/2024;7/19/2024;-16.254;34.8945;64;6584
2023;S23_2_MW_ILL1;NchaloILL;2;61;TGx20145GM;No;1466.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6585
2023;S23_2_MW_ILL1;NchaloILL;2;62;TGx20206GZ;No;1666.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6586
2023;S23_2_MW_ILL1;NchaloILL;2;63;TGx201452GZ;No;1500;3/31/2024;7/19/2024;-16.254;34.8945;64;6587
2023;S23_2_MW_ILL1;NchaloILL;2;64;TGx203395GZ;No;633.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6588
2023;S23_2_MW_ILL1;NchaloILL;2;65;Mwenezi;No;1033.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6589
2023;S23_2_MW_ILL1;NchaloILL;2;66;TGx200235FM;No;2000;3/31/2024;7/19/2024;-16.254;34.8945;64;6590
2023;S23_2_MW_ILL1;NchaloILL;3;67;TGx203395GZ;No;733.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6591
2023;S23_2_MW_ILL1;NchaloILL;3;68;TGx205315FZ;No;600;3/31/2024;7/19/2024;-16.254;34.8945;64;6592
2023;S23_2_MW_ILL1;NchaloILL;3;69;SCSAFARI;No;433.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6593
2023;S23_2_MW_ILL1;NchaloILL;3;70;TGx200111DM;No;600;3/31/2024;7/19/2024;-16.254;34.8945;64;6594
2023;S23_2_MW_ILL1;NchaloILL;3;71;TGx20029FM;No;600;3/31/2024;7/19/2024;-16.254;34.8945;64;6595
2023;S23_2_MW_ILL1;NchaloILL;3;72;TGx20206GZ;No;766.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6596
2023;S23_2_MW_ILL1;NchaloILL;3;73;TGx20023DM;No;700;3/31/2024;7/19/2024;-16.254;34.8945;64;6597
2023;S23_2_MW_ILL1;NchaloILL;3;75;SCSERENADE;No;866.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6599
2023;S23_2_MW_ILL1;NchaloILL;3;76;Opal;No;366.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6600
2023;S23_2_MW_ILL1;NchaloILL;3;77;SCSPIKE;No;633.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6601
2023;S23_2_MW_ILL1;NchaloILL;3;78;TGx203395GZ;No;500;3/31/2024;7/19/2024;-16.254;34.8945;64;6602
2023;S23_2_MW_ILL1;NchaloILL;3;79;Bimha;No;133.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6603
2023;S23_2_MW_ILL1;NchaloILL;3;80;TGx201421FM;No;933.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6604
2023;S23_2_MW_ILL1;NchaloILL;3;81;TGx2000305GZ;No;2033.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6605
2023;S23_2_MW_ILL1;NchaloILL;3;82;Lundi;No;733.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6606
2023;S23_2_MW_ILL1;NchaloILL;3;83;TGx200124FM;No;933.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6607
2023;S23_2_MW_ILL1;NchaloILL;3;84;Mwenezi;No;900;3/31/2024;7/19/2024;-16.254;34.8945;64;6608
2023;S23_2_MW_ILL1;NchaloILL;3;85;TIKOLORE;No;1633.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6609
2023;S23_2_MW_ILL1;NchaloILL;3;86;TGx209014FZ;No;1740;3/31/2024;7/19/2024;-16.254;34.8945;64;6610
2023;S23_2_MW_ILL1;NchaloILL;3;87;TGx201449FZ;No;1066.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6611
2023;S23_2_MW_ILL1;NchaloILL;3;88;TGx203376GZ;No;1100;3/31/2024;7/19/2024;-16.254;34.8945;64;6612
2023;S23_2_MW_ILL1;NchaloILL;3;89;TGx203391GZ;No;1100;3/31/2024;7/19/2024;-16.254;34.8945;64;6613
2023;S23_2_MW_ILL1;NchaloILL;3;90;TGx203392GZ;No;600;3/31/2024;7/19/2024;-16.254;34.8945;64;6614
2023;S23_2_MW_ILL1;NchaloILL;3;91;TGx201416FM;No;2000;3/31/2024;7/19/2024;-16.254;34.8945;64;6615
2023;S23_2_MW_ILL1;NchaloILL;3;92;Lukanga;No;2566.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6616
2023;S23_2_MW_ILL1;NchaloILL;3;93;TGx200235FM;No;2200;3/31/2024;7/19/2024;-16.254;34.8945;64;6617
2023;S23_2_MW_ILL1;NchaloILL;3;94;TGx199122F;No;1800;3/31/2024;7/19/2024;-16.254;34.8945;64;6618
2023;S23_2_MW_ILL1;NchaloILL;3;95;TGx20145GM;No;1666.67;3/31/2024;7/19/2024;-16.254;34.8945;64;6619
2023;S23_2_MW_ILL1;NchaloILL;3;96;TGx20023FM;No;1000;3/31/2024;7/19/2024;-16.254;34.8945;64;6620
2023;S23_2_MW_ILL1;NchaloILL;3;97;Pan1867;No;;3/31/2024;;-16.254;34.8945;64;6621
2023;S23_2_MW_ILL1;NchaloILL;3;98;TGx203353GZ;No;1233.33;3/31/2024;7/19/2024;-16.254;34.8945;64;6622
2023;S23_2_MW_ILL1;NchaloILL;3;99;TGx2023301GZ;No;1400;3/31/2024;7/19/2024;-16.254;34.8945;64;6623
2023;S23_2_MW_LLM1;KasunguLLM;1;1;TGx203376GZ;No;3721.1;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6624
2023;S23_2_MW_LLM1;KasunguLLM;1;2;TGx201416FM;No;4055.17;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6625
2023;S23_2_MW_LLM1;KasunguLLM;1;3;TGx2023301GXZ;No;4157.89;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6626
2023;S23_2_MW_LLM1;KasunguLLM;1;4;TGx203395GZ;No;3520;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6627
2023;S23_2_MW_LLM1;KasunguLLM;1;5;TGx20023DM;No;4299.95;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6628
2023;S23_2_MW_LLM1;KasunguLLM;1;6;TGx20023FM;No;4330.34;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6629
2023;S23_2_MW_LLM1;KasunguLLM;1;7;Bimha;No;3749.93;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6630
2023;S23_2_MW_LLM1;KasunguLLM;1;8;SCSPIKE;No;3641.84;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6631
2023;S23_2_MW_LLM1;KasunguLLM;1;9;TGx2000305GZ;No;4909.89;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6632
2023;S23_2_MW_LLM1;KasunguLLM;1;10;Pan1867;No;4427.59;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6633
2023;S23_2_MW_LLM1;KasunguLLM;1;11;SCSERENADE;No;4422.67;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6634
2023;S23_2_MW_LLM1;KasunguLLM;1;12;TGx203395GZ;No;4105.46;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6635
2023;S23_2_MW_LLM1;KasunguLLM;1;14;TGx205315FZ;No;3786.27;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6637
2023;S23_2_MW_LLM1;KasunguLLM;1;15;TGx200235FM;No;4276.28;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6638
2023;S23_2_MW_LLM1;KasunguLLM;1;17;TGx200111DM;No;4203.03;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6640
2023;S23_2_MW_LLM1;KasunguLLM;1;18;TGx201421FM;No;5295.63;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6641
2023;S23_2_MW_LLM1;KasunguLLM;1;19;TGx209014FZ;No;4866.21;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6642
2023;S23_2_MW_LLM1;KasunguLLM;1;20;TGx20206GZ;No;4638.62;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6643
2023;S23_2_MW_LLM1;KasunguLLM;1;21;TGx203391GZ;No;3886.76;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6644
2023;S23_2_MW_LLM1;KasunguLLM;1;22;Mwenezi;No;4398.07;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6645
2023;S23_2_MW_LLM1;KasunguLLM;1;23;TGx199122F;No;4233.66;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6646
2023;S23_2_MW_LLM1;KasunguLLM;1;24;TGx201452GZ;No;4525.38;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6647
2023;S23_2_MW_LLM1;KasunguLLM;1;25;Lundi;No;4846.76;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6648
2023;S23_2_MW_LLM1;KasunguLLM;1;26;TGx20029FM;No;4612.41;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6649
2023;S23_2_MW_LLM1;KasunguLLM;1;27;SCSAFARI;No;4882.76;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6650
2023;S23_2_MW_LLM1;KasunguLLM;1;29;Opal;No;4309.89;12/28/2023;05/01/2024;-12.9523;33.7028;1070;6652
2023;S23_2_MW_LLM1;KasunguLLM;1;31;TGx203392GZ;No;4690.76;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6654
2023;S23_2_MW_LLM1;KasunguLLM;1;32;TIKOLORE;No;3937.24;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6655
2023;S23_2_MW_LLM1;KasunguLLM;1;33;TGx201449FZ;No;4022.71;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6656
2023;S23_2_MW_LLM1;KasunguLLM;2;34;TGx209014FZ;No;4455.22;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6657
2023;S23_2_MW_LLM1;KasunguLLM;2;35;SCSPIKE;No;3577.24;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6658
2023;S23_2_MW_LLM1;KasunguLLM;2;36;TGx203376GZ;No;4423.36;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6659
2023;S23_2_MW_LLM1;KasunguLLM;2;37;SCSAFARI;No;4924.14;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6660
2023;S23_2_MW_LLM1;KasunguLLM;2;38;Opal;No;3325.24;12/28/2023;05/01/2024;-12.9523;33.7028;1070;6661
2023;S23_2_MW_LLM1;KasunguLLM;2;39;TGx203353GZ;No;4801.06;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6662
2023;S23_2_MW_LLM1;KasunguLLM;2;40;TGx203395GZ;No;4080;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6663
2023;S23_2_MW_LLM1;KasunguLLM;2;41;Lukanga;No;4460.23;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6664
2023;S23_2_MW_LLM1;KasunguLLM;2;42;TGx20029FM;No;5131.03;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6665
2023;S23_2_MW_LLM1;KasunguLLM;2;43;TGx200111DM;No;3723.68;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6666
2023;S23_2_MW_LLM1;KasunguLLM;2;44;TGx199122F;No;4055.17;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6667
2023;S23_2_MW_LLM1;KasunguLLM;2;45;TIKOLORE;No;3889.66;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6668
2023;S23_2_MW_LLM1;KasunguLLM;2;46;TGx20206GZ;No;4670.67;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6669
2023;S23_2_MW_LLM1;KasunguLLM;2;47;Mwenezi;No;4378.39;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6670
2023;S23_2_MW_LLM1;KasunguLLM;2;48;TGx2000305GZ;No;5296.55;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6671
2023;S23_2_MW_LLM1;KasunguLLM;2;49;TGx20023FM;No;4137.93;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6672
2023;S23_2_MW_LLM1;KasunguLLM;2;50;SCSERENADE;No;4758.62;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6673
2023;S23_2_MW_LLM1;KasunguLLM;2;51;TGx201449FZ;No;4150.34;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6674
2023;S23_2_MW_LLM1;KasunguLLM;2;52;TGx203392GZ;No;3846.44;12/28/2023;4/17/2024;-12.9523;33.7028;1070;6675
2023;S23_2_MW_LLM1;KasunguLLM;2;53;TGx201452GZ;No;;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6676
2023;S23_2_MW_LLM1;KasunguLLM;2;54;TGx203395GZ;No;4064.67;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6677
2023;S23_2_MW_LLM1;KasunguLLM;2;55;TGx2023301GXZ;No;4675.86;12/28/2023;4/24/2024;-12.9523;33.7028;1070;6678
